,title,category
317,"기후부 장관 “쓰레기 봉투, 최악의 상황 땐 일반 봉투 허용”",Social
318,"구미, 반도체 소재·부품 전략기지로…남부권 혁신벨트 핵심축 도약",Social
319,울산 도시철도 시대를 열어갈 1호선 트램 사업 본궤도,Social
320,"이정현, 전남·광주 통합특별시장 출마 시사…국힘 ""삼고초려로 모셔야""",Social
321,“교수 2명에게 가스라이팅”…유서 남긴 전남대 대학원생 산재 인정됐다,Social
322,"중학생 훈계했더니 돌아온 건 '욕설 세례'…""대체 무슨 일""",Social
323,"""대기업 남편, 다른 여자한테 갈까 봐""...'임신' 속여 결혼한 아내, 3억 빚까지 [이런 法]",Social
324,컷오프 반발·당원 명부 유출…민주당 여수을 논란 '일파만파',Social
325,“경제 상황이 어려워서”…동물병원서 프로포폴 빼돌려 판매한 병원장 구속,Social
326,심신미약 불인정 판례 될까…술 먹고 흉기 휘두른 60대 판결 보니,Social
327,"[단독] 리딩방·보복대행 범죄 한통속?…배민 ""내부통제 강화""",Social
328,"""주말 이틀 1만5000명 몰렸다""…대전 오월드 야간개장 흥행",Social
329,사회복지사 열에 넷 “이직 의향”…저임금·업무 과중 탓,Social
330,"“무려 247채 굴리며 탈세?”…국세청, 악질 임대업자 세무조사",Social
331,"서울 한양여대서 2차례 화재 발생⋯경찰, 20대 여성 용의자 신병 확보",Social
332,"종합특검 ""계엄군 부정선거 수사, 범죄단체조직죄로 입건""",Social
333,"대구시, 취득세 전면 감면…파격 세제지원 시행",Social
334,"""세계가 주목하는 대학으로 도약""…강원대 통합 비전 선포",Social
335,"프로포폴 취한 운전자 붙잡아 '어디서 구했어?' 추궁하니‥""동물병원""",Social
336,‘공금 9억 횡령’ 부산시의사회 경리직원 징역 4년,Social
337,"이원택 “프로야구 열기, 전북도민도 누리게”…11구단·돔구장으로 ‘지역 소비 묶는다’",Social
338,"경찰, ‘마약왕’ 박왕열 고강도 조사… 마약 유통 경로에 집중",Social
339,"""술 취했다고 감형 안 돼""…살인미수 60대 실형",Social
340,고부에서 첫 횃불을 들다,Social
341,‘약물운전’ 30대 차 안엔 프로포폴 16병…동물병원장이 빼돌렸다,Social
342,"'한국 영주권자'로 18년 산 중국인, 4명에 장기 선사하고 하늘로…",Social
343,"한강 산책하는데...""눈치껏 비켜"" 20명 러닝 크루 길 막고 우르르",Social
344,이러니 결혼 하겠어?…“서울 강남 3466만원 가장 비싸” 결혼 비용 다시 ‘껑충’,Social
345,"김미나 창원시의원, 李 대통령 명예훼손 혐의 기소",Social
346,누명 쓴 부녀 '청산가리 막걸리 사건' 재수사 속도내나,Social
347,"GM, 철수설 접고 韓 8800억 투자…유정복 인천시장 '감사서한' 발송",Social
348,민주당 충북지사 후보들 결선 앞두고 '낙천자 끌어안기',Social
349,"논산딸기축제 역대급 흥행…""딸기엑스포 성공 보인다""",Social
350,"결혼식 비용, 대관료·식대 인상에 평균 2139만원",Social
351,"서울 맞아? “순댓국 3500원, 김치찌개 3000원”…돈 아껴주는 ‘거지맵’ 뭐길래",Social
352,李 대통령·김현지 실장 겨냥 막말한 김미나 창원시의원 불구속 기소,Social
353,"'재개발 투자 미끼' 16억 가로챈 경찰관 아내, 2심도 징역 5년",Social
354,"울주군·영남알프스케이블카, 케이블카 '제동'에 행정심판 청구",Social
355,"서울시 ""민주당, 민간유람선 사고 '한강버스'로 거짓선동…법적 대응 검토""",Social
356,"카페서 칭얼댄다고 1살 딸 '퍽퍽'…40대 친모 ""훈육 차원"" 주장",Social
357,"“밥 한 끼 해요”가 부담되는 시대, 전주 골목 ‘3000원 김치찌개’가 선사하는 ‘환대’",Social
358,"기름값 2000원 육박, 종량제 봉투 사재기…시민들도 '전쟁'",Social
359,"임실군, KBS 전국노래자랑 녹화…""3천명 몰리며 흥행""",Social
360,공금 9억원 넘게 횡령한 부산시의사회 경리 징역형,Social
361,"YTN '저널리즘 책무위' 가동… 노조 ""유진 강점기 합리화 명분""",Social
362,"""대구시장 선거 시당 중심돼야"" 이인선, 장동혁 대표에 요청",Social
363,"에어차이나, 베이징-평양 직항노선 6년만에 재개",Social
364,"“술 먹고 그랬다” 주취 감경 노린 60대 살인미수범, 법원의 판단은?",Social
365,"서울시 “與, 민간유람선 사고 ‘한강버스’로 둔갑…정정·사과 없을시 법적 대응”",Social
366,"""쓰레기 봉투 부족 심각해지면 일반 봉투 허용""",Social
367,"“쯔양 먹고 토하는 것 봤다” 허위 제보 대학 동창, 벌금 700만원",Social
368,"서울반도체고, 내년 3월 마이스터고로 개교… 반도체 인재 키운다",Social
369,성폭력 논란 ‘성동문화원장’ 인사에 정원오 ‘불똥’···서울시 “책임전가 하지마라”,Social
370,"""쯔양 먹토 목격""…거짓 제보한 대학 동창, 벌금 700만원 약식명령",Social
371,종합특검 '김건희 수사 무마' 정조준…'계엄 비선 조직' 입건 예고,Social
372,이재명-김현지 관계 두고 막말… 김미나 결국 법정에,Social
373,"""간병인 환자 학대엔 요양병원장도 책임""…'관리 소홀' 벌금형",Social
374,차량 급정거 항의 60대 시비 끝 쇠파이프 휘둘러 현행범 체포,Social
375,43년 평생 일터에서 숨진 '손녀딸 바보 할아버지',Social
376,"[단독] 기름때에 불 붙었는데 ""물 뿌려라""…대전 공장 3년 전 화재 '황당 권고'",Social
377,뺑소니 집유 기간인데 또…대낮 음주 사고 70대 법정구속,Social
378,한반도 땅덩어리 넓어졌다…지난해 축구장 175개만큼 매립,Social
379,"""4000원에 밥 해결"" 점심시간 '거지맵'부터 켠다...비싼 외식비에 인기",Social
380,"경기도교육청, 10년 만에 고입에 중 1학년 성적 반영키로",Social
381,"부산글로벌법 법사위 불상정…박형준 ""시민열망에 찬물""",Social
382,종합특검 “‘김건희 사건무마’ 수사팀 조사…추가 특검보 추천”,Social
383,"""풍성흑발·꼿꼿허리”…‘94세’ 이길여 회장 '동안 외모' 근황",Social
384,"""내 전처와 왜 통화해""…죽도로 집 때려 부순 50대, 친구 용서로 실형 모면",Social
385,"‘교수 갑질’ 산재 인정됐다···대학원생, 휴일·심야 업무에 심부름 시달리다 목숨 끊어",Social
386,"익산시 ""종량제봉투 가격 인상 없다""…1인당 5매 구매 제한",Social
387,연말정산 지나니 건보료 정산…4월 내 월급은 어떻게?,Social
388,"2천 원 앞둔 휘발윳값…""차 몰기 겁나요""",Social
389,"경찰, '조정훈 국힘 의원 공천헌금 의혹' 수사…측근 줄소환",Social
390,"[현장] ""응급실 가는 길 맞나"" 조선대병원 현황도로 관리 미흡",Social
391,"수영, 이제 집 근처에서…영등포구, 수영장 9곳까지 확대한다[서울25]",Social
392,고유가 속 주유소에 늘어선 차량...새치기 시비에 흉기까지,Social
393,"경찰, 장세일 영광군수 딸 금품수수 의혹 수사(종합)",Social
394,"기후부 장관 ""쓰레기 종량제 봉투 부족하면 일반 봉투에 버리게 할 것""",Social
395,"오세훈, 광화문 '감사의정원' 석재 기증국 외교단 초청",Social
396,"송전탑건설백지화 전북대책위 ""새만금-신서산 송전선 입지선정 중단하라""",Social
397,"“대구, 익숙한 정치와 결별할 시간”…김부겸의 승부수",Social
398,"이근안을 조사한 사람입니다, 그에게 들은 충격적인 말",Social
399,'응시자가 채점하는 격' 환경영향평가부터 고쳐야,Social
400,"한양여대서 하루에 2번 화재, 100여 명 대피…방화 가능성",Social
401,"결선 앞둔 민주 충북지사 후보 경선, 합종연횡 본격화",Social
402,"하이그라운드 '500만 달러' 차용증, 감사 직전 급조 정황",Social
403,뇌물 혐의·‘처녀 수입’·군민 욕설…김희수 진도군수 해외 출장도 논란,Social
404,국민의힘 영월 일부 책임당원 등 공정한 군수 후보 경선 요구 기자회견,Social
405,"경찰, '50억대 닭고기 납품 사기' 4명 입건…도계업체 압수수색",Social
406,"'李 대통령 막말' 김미나 창원시 의원, 불구속 기소",Social
407,"""부산 사하 해상풍력, 가덕신공항 항공기와 충돌위험""",Social
408,‘원주민 후손’ 아니면 가입 불가…어촌계 정관에 인권위 “차별”,Social
409,벚꽃 절정인데… 동촌유원지 선착장 '토사 포대·데크 잔해' 방치,Social
410,"고대의료원, 동탄에 '고대병원’ 건립…""2035년 ‘AI 네이티브’ 미래병원 선보일 것""",Social
411,"[단독] '채용연계' 인턴 25% 돌연 종료... 대웅 ""진로 모색"" vs 문건 '부당해고 소지'",Social
412,주유 대란 와중 '새치기' 차주에 흉기 위협… 30대 남성 체포,Social
413,"""민간유람선 사고를 한강버스로 둔갑""… 서울시 ""법적 대응 검토""",Social
414,경기 남양주에 1000병상 중앙대 병원 유치,Social
415,“확률상 불가능” 복권 잘 안 사던 수학 강사…1등 ‘5억’ 당첨됐다,Social
416,달리는 트럭서 맥주병 수백개 '와르르'…1시간 넘게 정체,Social
417,“종량제봉투 부족하면 일반 봉투 허용할 것”,Social
418,"한양여대 화재에 100여명 대피…경찰, 용의자 신병 확보",Social
419,게임 아이템 2000만 원 상당 빼돌린 40대 실형,Social
420,이대통령 겨냥 막말 김미나 창원시의원 재판행,Social
421,"기후장관 ""쓰레기 봉투 부족 시 일반 봉투에 버리게 허용""",Social
422,'미라' 된 동거녀 곁에서 3년6개월 지낸 30대…1심 징역 27년,Social
423,"강원대 ""세계 100위권으로 도약""… 5대 통합비전 선포",Social
424,"지상파 3사 vs JTBC, 월드컵 중계권 협상 불발…“실무협상 지속”",Social
425,"김천시, 연화지 벚꽃축제 '개막식·바가지요금·안전사고' 없앤다",Social
426,"주유소 새치기에 '흉기 위협'…경찰, 구속영장 신청",Social
427,황경아 광주 남구청장 단일후보 '원팀 결집' 행보 본격화,Social
428,"종합특검, '부정선거 수사2단' 수사 착수…범죄단체조직죄 적용 예고",Social
429,“인터넷 방송·게임에 10억 탕진”…의사단체 회비 빼돌린 경리 징역 4년,Social
430,"박형준, 부산 특별법 법사위 불상정에 “민주당이 발목 잡아”",Social
431,"돌덩이 위에 올라 가 있는 자동차, 바퀴·휠 통째로 도둑맞아…경찰, 용의자 2명 추적",Social
432,술 취해 지인에 흉기 휘두른 60대…항소심도 징역 6년,Social
433,"""술 취했다는 이유로 감형 안 돼""…지인 찌른 60대 징역 6년",Social
434,"""혼혈아동 보호시설서 성폭력·학대""…3기 진화위에 진실규명 신청",Social
435,"종합특검, 도이치 수사팀 관련자 소환…특검보 후보 2명 추천",Social
436,"서울시 “민주당, 유람선 사고를 ‘한강버스 사고’로 거짓 선동”",Social
437,"'쓰봉'만 문제?...""겨울옷 맡기는 손님 많은데"" 세탁소도 '골머리'",Social
438,"민형배 캠프 ""광주~나주 광역철도, 소모적 공방 멈춰야""",Social
439,"""부산시민과의 전쟁 각오해야"" 박형준, 글로벌허브법 놓고 민주당 직격",Social
440,전남·광주 통합 후 '25조 금고' 수의계약 방식 전환될듯,Social
441,'고문기술자' 이근안 표창 사라지나…고문 가담 경찰관 포상 재검토,Social
442,"김정관, 하루만에 214원 올린 주유소 불시에 찾았다",Social
443,"에듀테크 교사 개인정보 유출, 법적 분쟁으로 번진다",Social
444,"이동한, “부적격 후보, 국힘 경선 참여 안된다”",Social
445,"""미래 성장 동력 부유식 해상풍력, 국가 전략 필요""",Social
446,진해군항제 무료 셔틀버스에 관광객들 박수갈채,Social
447,"오리역 '묻지마 칼부림' 30대 여성 檢 송치…""버스 잘못 타 짜증""",Social
448,"""택시월급제 8월 전국 시행해야""... 택시기사 20m 통신탑 올랐다",Social
449,"울주군, ""영남알프스 케이블카 '재검토' 부당"" 행정심판 청구",Social
450,'소송에 단식투쟁까지' 국민의힘 포항시장 공천 잡음 점입가경,Social
451,"해임 처분 모 예술고 교장, 징계 절차상 하자로 복직",Social
452,거창군수 구인모 41.3% ·이홍기 30.7%,Social
453,고유가 속 주유소 새치기 차량에 흉기까지 등장...30대 남성 '체포',Social
454,"""어디든 마음껏"" 이동권 외치며 버스 막아선 장애인단체",Social
455,"안민석, 소규모 특수학교 설립 모델 도입 약속",Social
456,"""사고난 민간 유람선이 한강버스라고?""…서울시, 민주당에 사과 요구",Social
457,"헌터증후군 신약 '아블라야' FDA승인…""새로운 이정표""",Social
458,"'李대통령·김현지 겨냥 막말' 김미나 창원시의원, 불구속기소",Social
459,"김병기 조만간 4차 소환…경찰, 차남 의혹 규명에 수사력 집중",Social
460,"'한국서 20년' 중국인 가장, 4명 살리고 하늘로",Social
461,4천원 점심 찾아 삼만리…직장인 성지된 '거지맵' 정체는?,Social
462,부산역 앞 신호 없이 통과…충장지하차도 31일 개통,Social
463,사천~김포 하늘길 '3배' 넓어졌다…섬에어 취항으로 하루 12회 운항,Social
464,신문선 “월드컵 날로 먹나? 홍명보 감독 놀잇감 아니다”,Social
465,'여중생 집단 폭행' SNS로 비웃은 가해자들…'2차 가해' 해당할까 [법조계에 물어보니 710],Social
466,중학생에 흡연 지적했다가…되레 '위협' 신고당한 명현만 선수,Social
467,두 달 앞으로 다가온 지선…정교유착 합수본 수사 속도 늦춰지나,Social
